,CCAP,scram
data/ant_video_2/cropped_frames/frame_4800.png,0.3847109359277739,0.0
data/ant_video_2/cropped_frames/frame_4860.png,0.3878066352832551,0.0
data/ant_video_2/cropped_frames/frame_4920.png,0.3900901150316302,0.0
data/ant_video_2/cropped_frames/frame_4980.png,0.3900901150316302,0.0
data/ant_video_2/cropped_frames/frame_5040.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5100.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5160.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5220.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5280.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5340.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5400.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5460.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5520.png,0.3911562510795592,0.0
data/ant_video_2/cropped_frames/frame_5580.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5640.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5700.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5760.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5820.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5880.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_5940.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6000.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6060.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6120.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6180.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6240.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6300.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6360.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6420.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6480.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6540.png,0.39471794406988825,0.0
data/ant_video_2/cropped_frames/frame_6600.png,0.3986756526497337,0.0
data/ant_video_2/cropped_frames/frame_6660.png,0.3986756526497337,0.0
data/ant_video_2/cropped_frames/frame_6720.png,0.3986756526497337,0.0
data/ant_video_2/cropped_frames/frame_6780.png,0.3998944091713177,0.0
data/ant_video_2/cropped_frames/frame_6840.png,0.3872159706069306,0.0
data/ant_video_2/cropped_frames/frame_6900.png,0.3872159706069306,0.0
data/ant_video_2/cropped_frames/frame_6960.png,0.3889275863029729,0.0
data/ant_video_2/cropped_frames/frame_7020.png,0.3889275863029729,0.0
data/ant_video_2/cropped_frames/frame_7080.png,0.3889275863029729,0.0
data/ant_video_2/cropped_frames/frame_7140.png,0.3944217340052253,0.0
data/ant_video_2/cropped_frames/frame_7200.png,0.3944217340052253,0.0
data/ant_video_2/cropped_frames/frame_7260.png,0.3944217340052253,0.0
