,CCAP,scram
data/ant_video_1/cropped_frames/frame_4140.png,0.29127628081432744,0.0
data/ant_video_1/cropped_frames/frame_4200.png,0.29127628081432744,0.0
data/ant_video_1/cropped_frames/frame_4260.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4320.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4380.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4440.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4500.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4560.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4620.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4680.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4740.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4800.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4860.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4920.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_4980.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5040.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5100.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5160.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5220.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5280.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5340.png,0.29176476054767364,0.0
data/ant_video_1/cropped_frames/frame_5400.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5460.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5520.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5580.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5640.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5700.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5760.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5820.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5880.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_5940.png,0.28285752286472066,0.0
data/ant_video_1/cropped_frames/frame_6000.png,0.28236344134847996,0.0
data/ant_video_1/cropped_frames/frame_6060.png,0.28236344134847996,0.0
data/ant_video_1/cropped_frames/frame_6120.png,0.2863304759457797,0.0
data/ant_video_1/cropped_frames/frame_6180.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6240.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6300.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6360.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6420.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6480.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6540.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6600.png,0.2890372921320427,0.0
data/ant_video_1/cropped_frames/frame_6660.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_6720.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_6780.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_6840.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_6900.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_6960.png,0.29231705625837867,0.0
data/ant_video_1/cropped_frames/frame_7020.png,0.29231705625837867,0.0
